Timestamp,ShowDate,ShowVenue,TicketCost,Ticketssource, LoverFestTickets,MerchBoostEmail 
11/17/2022 0:54,8/4/2023,Los Angeles,139,Capital One Presale,Yes,Yes
11/17/2022 0:56,8/8/2023,Los Angeles,82.1,Capital One Presale,Yes,Yes
11/17/2022 0:56,8/9/2023,Los Angeles,82.1,Capital One Presale,Yes,Yes
11/17/2022 1:09,3/18/2023,Glendale,103.39,Verified Fan Presale,Yes,Yes
11/17/2022 1:24,7/28/2023,Santa Clara,55,Verified Fan Presale,No,No
11/17/2022 2:31,7/1/2023,Cincinnati,200,Verified Fan Presale,No,Yes
11/17/2022 2:48,7/23/2023,Seattle,77,Capital One Presale,No,No
11/17/2022 3:08,5/27/2023,East Rutherford,55,Capital One Presale,No,Yes
11/17/2022 3:21,5/19/2023,Foxborough,367,Verified Fan Presale,No,No
11/17/2022 3:25,7/23/2023,Seattle,60,Verified Fan Presale,No,No
11/17/2022 3:39,5/6/2023,Nashville,13,Verified Fan Presale,No,No
11/17/2022 4:13,7/1/2023,Cincinnati,75,Verified Fan Presale,No,No
11/17/2022 4:15,5/27/2023,East Rutherford,39.95,Verified Fan Presale,No,No
11/17/2022 4:50,4/2/2023,Arlington,70,Verified Fan Presale,No,No
11/17/2022 4:57,3/18/2023,Glendale,32,Verified Fan Presale,No,Yes
11/17/2022 5:01,5/19/2023,Foxborough,100,Verified Fan Presale,No,No
11/17/2022 5:15,5/12/2023,Philadelphia,37,Verified Fan Presale,No,No
11/17/2022 5:26,6/9/2023,Detroit,20,Verified Fan Presale,No,No
11/17/2022 5:28,5/6/2023,Nashville,44.78,Verified Fan Presale,No,Yes
11/17/2022 5:48,4/2/2023,Arlington,30,Verified Fan Presale,No,Yes
11/17/2022 5:50,4/29/2023,Atlanta,100,Verified Fan Presale,No,Yes
11/17/2022 5:50,4/29/2023,Atlanta,28,Verified Fan Presale,No,No
11/17/2022 6:04,5/6/2023,Nashville,30,Verified Fan Presale,No,No
11/17/2022 6:11,5/20/2023,Foxborough,54.9,Capital One Presale,No,Yes
11/17/2022 6:17,6/9/2023,Detroit,33,Verified Fan Presale,No,No
11/17/2022 6:22,5/13/2023,Philadelphia,40,Verified Fan Presale,No,No
11/17/2022 6:28,7/23/2023,Seattle,61.25,Verified Fan Presale,No,No
11/17/2022 6:55,8/5/2023,Los Angeles,55,Verified Fan Presale,No,Yes
11/17/2022 7:07,5/14/2023,Philadelphia,36,Verified Fan Presale,No,No
11/17/2022 7:07,4/30/2023,Atlanta,105,Verified Fan Presale,No,Yes
11/17/2022 7:07,7/15/2023,Denver,100,Verified Fan Presale,No,Yes
11/17/2022 7:07,3/24/2023,Las Vegas,93,Capital One Presale,No,No
11/17/2022 7:08,5/12/2023,Philadelphia,49,Verified Fan Presale,No,Yes
11/17/2022 7:10,7/28/2023,Santa Clara,50,Capital One Presale,No,Yes
11/17/2022 7:10,6/16/2023,Pittsburgh,50,Capital One Presale,No,Yes
11/17/2022 7:10,8/5/2023,Los Angeles,40,Verified Fan Presale,No,No
11/17/2022 7:11,5/21/2023,Foxborough,56,Capital One Presale,Yes,No
11/17/2022 7:13,8/9/2023,Los Angeles,50,Verified Fan Presale,No,No
11/17/2022 7:14,5/27/2023,East Rutherford,95,Verified Fan Presale,No,Yes
11/17/2022 7:14,6/23/2023,Minneapolis,50,Verified Fan Presale,No,No
11/17/2022 7:15,3/25/2023,Las Vegas,71,Verified Fan Presale,No,Yes
11/17/2022 7:17,4/22/2023,Houston,0,Verified Fan Presale,No,No
11/17/2022 7:17,4/13/2023,Tampa,50,Capital One Presale,No,Yes
11/17/2022 7:17,6/9/2023,Detroit,29.65,Verified Fan Presale,No,No
11/17/2022 7:17,7/14/2023,Denver,115,Capital One Presale,Yes,Yes
11/17/2022 7:18,6/2/2023,Chicago,93.95,Capital One Presale,Yes,Yes
11/17/2022 7:19,4/13/2023,Tampa,50,Verified Fan Presale,No,Yes
11/17/2022 7:20,3/18/2023,Glendale,64.14,Verified Fan Presale,No,No
11/17/2022 7:20,4/29/2023,Atlanta,50,Verified Fan Presale,No,No
11/17/2022 7:21,4/1/2023,Arlington,57.41,Verified Fan Presale,No,No
11/17/2022 7:21,3/17/2023,Glendale,63.14,Verified Fan Presale,No,No
11/17/2022 7:22,3/18/2023,Glendale,110.89,Verified Fan Presale,No,Yes
11/17/2022 7:23,6/3/2023,Chicago,36.9,Verified Fan Presale,No,Yes
11/17/2022 7:24,4/2/2023,Arlington,30,Verified Fan Presale,No,No
11/17/2022 7:25,7/23/2023,Seattle,68,Verified Fan Presale,No,No
11/17/2022 7:26,5/26/2023,East Rutherford,48,Verified Fan Presale,No,No
11/17/2022 7:26,5/21/2023,Foxborough,120,Verified Fan Presale,No,Yes
11/17/2022 7:27,7/7/2023,Kansas City,54.05,Verified Fan Presale,No,No
11/17/2022 7:27,6/24/2023,Minneapolis,157.82,Verified Fan Presale,No,Yes
11/17/2022 7:27,7/15/2023,Denver,110,Capital One Presale,No,Yes
11/17/2022 7:31,6/2/2023,Chicago,100,Verified Fan Presale,No,No
11/17/2022 7:31,6/3/2023,Cincinnati,60,Verified Fan Presale,No,No
11/17/2022 7:32,5/21/2023,Foxborough,122,Capital One Presale,No,No
11/17/2022 7:38,4/14/2023,Tampa,150,Verified Fan Presale,No,No
11/17/2022 7:40,4/13/2023,Tampa,75,Verified Fan Presale,Yes,Yes
11/17/2022 7:41,6/23/2023,Minneapolis,50,Verified Fan Presale,No,No
11/17/2022 7:43,5/21/2023,Foxborough,25,Verified Fan Presale,Yes,No
11/17/2022 7:44,6/3/2023,Chicago,35,Verified Fan Presale,No,Yes
11/17/2022 7:48,5/14/2023,Philadelphia,43,Capital One Presale,Yes,Yes
11/17/2022 7:51,5/13/2023,Philadelphia,179.95,Capital One Presale,No,Yes
11/17/2022 7:52,6/3/2023,Chicago,55,Verified Fan Presale,No,No
11/17/2022 7:58,7/15/2023,Denver,70,Verified Fan Presale,Yes,Yes
11/17/2022 7:59,8/3/2023,Los Angeles,40,Verified Fan Presale,No,No
11/17/2022 7:59,5/27/2023,East Rutherford,46,Capital One Presale,Yes,No
11/17/2022 8:03,4/1/2023,Arlington,323,Verified Fan Presale,No,Yes
11/17/2022 8:06,3/17/2023,Glendale,31.47,Verified Fan Presale,No,No
11/17/2022 8:08,8/9/2023,Los Angeles,53,Verified Fan Presale,No,No
11/17/2022 8:19,5/26/2023,East Rutherford,89.95,Capital One Presale,No,Yes
11/17/2022 8:23,5/27/2023,East Rutherford,50,Verified Fan Presale,No,No
11/17/2022 8:29,5/13/2023,Philadelphia,47,Verified Fan Presale,No,Yes
11/17/2022 8:31,7/1/2023,Cincinnati,67,Capital One Presale,No,Yes
11/17/2022 8:31,3/31/2023,Arlington,87.49,Verified Fan Presale,No,No
11/17/2022 8:37,4/29/2023,Atlanta,56,Capital One Presale,No,No
11/17/2022 8:38,4/30/2023,Atlanta,74.2,Capital One Presale,No,Yes
11/17/2022 8:41,7/8/2023,Kansas City,60,Verified Fan Presale,No,Yes
11/17/2022 8:45,3/25/2023,Las Vegas,57,Verified Fan Presale,No,Yes
11/17/2022 9:09,3/18/2023,Glendale,63,Verified Fan Presale,No,Yes
11/17/2022 9:13,7/1/2023,Cincinnati,56,Capital One Presale,No,No
11/17/2022 9:17,4/14/2023,Tampa,57.95,Verified Fan Presale,No,No
11/17/2022 9:22,7/23/2023,Seattle,62.5,Verified Fan Presale,No,No
11/17/2022 9:28,4/15/2023,Tampa,84.25,Capital One Presale,No,Yes
11/17/2022 9:29,4/22/2023,Houston,66,Verified Fan Presale,No,No
11/17/2022 9:30,5/21/2023,Foxborough,146,Verified Fan Presale,No,No
11/17/2022 9:42,7/1/2023,Cincinnati,84.84,Verified Fan Presale,No,Yes
11/17/2022 9:42,6/23/2023,Minneapolis,31.1,Verified Fan Presale,No,No
11/17/2022 9:47,6/17/2023,Pittsburgh,50,Verified Fan Presale,No,No
11/17/2022 9:51,4/1/2023,Arlington,125.1,Verified Fan Presale,No,No
11/17/2022 9:51,8/3/2023,Los Angeles,100,Capital One Presale,No,Yes
11/17/2022 9:52,8/4/2023,Los Angeles,10,Verified Fan Presale,No,Yes
11/17/2022 10:06,7/1/2023,Cincinnati,145,Verified Fan Presale,No,Yes
11/17/2022 10:07,6/24/2023,Minneapolis,39.42,Verified Fan Presale,No,No
11/17/2022 10:14,4/22/2023,Houston,39.65,Verified Fan Presale,No,Yes
11/17/2022 10:18,5/21/2023,Foxborough,27.7,Verified Fan Presale,No,No
11/17/2022 10:19,5/27/2023,East Rutherford,80,Verified Fan Presale,No,Yes
11/17/2022 10:30,7/22/2023,Seattle,60,Verified Fan Presale,No,Yes
11/17/2022 10:35,5/5/2023,Nashville,45,Verified Fan Presale,No,No
11/17/2022 10:36,3/24/2023,Las Vegas,75,Capital One Presale,No,No
11/17/2022 10:42,6/17/2023,Pittsburgh,58,Verified Fan Presale,No,No
11/17/2022 10:48,3/31/2023,Arlington,125,Verified Fan Presale,No,No
11/17/2022 10:49,7/8/2023,Kansas City,20,Verified Fan Presale,No,No
11/17/2022 10:56,6/9/2023,Detroit,29.65,Verified Fan Presale,No,No
11/17/2022 11:11,6/16/2023,Pittsburgh,57,Capital One Presale,No,No
11/17/2022 11:13,5/28/2023,East Rutherford,40,Capital One Presale,No,No
11/17/2022 11:35,5/19/2023,Foxborough,37.4,Verified Fan Presale,No,Yes
11/17/2022 11:42,8/5/2023,Los Angeles,88,Capital One Presale,No,Yes
11/17/2022 11:51,7/29/2023,Santa Clara,56.65,Verified Fan Presale,Yes,No
11/17/2022 12:12,5/13/2023,Philadelphia,45,Capital One Presale,No,No
11/17/2022 12:43,5/21/2023,Foxborough,173.6,Verified Fan Presale,No,No
11/17/2022 12:59,4/1/2023,Arlington,70,Verified Fan Presale,No,Yes
11/17/2022 13:15,7/28/2023,Santa Clara,51.6,Verified Fan Presale,No,No
11/17/2022 13:15,7/29/2023,Santa Clara,56.65,Verified Fan Presale,No,No
11/17/2022 13:56,4/21/2023,Houston,98.45,Verified Fan Presale,No,No
11/17/2022 13:58,7/23/2023,Seattle,54,Capital One Presale,No,No
11/17/2022 13:59,4/21/2023,Houston,25.09,Verified Fan Presale,No,No
11/17/2022 13:59,7/23/2023,Seattle,65,Verified Fan Presale,No,No
11/17/2022 13:59,4/22/2023,Houston,70,Capital One Presale,No,No
11/17/2022 14:06,4/23/2023,Houston,70,Capital One Presale,No,No
11/17/2022 14:08,6/16/2023,Pittsburgh,54,Verified Fan Presale,No,No
11/17/2022 14:08,7/14/2023,Denver,41,Verified Fan Presale,No,No
11/17/2022 14:08,6/16/2023,Pittsburgh,50,Verified Fan Presale,No,No
11/17/2022 14:09,6/10/2023,Detroit,32,Verified Fan Presale,No,Yes
11/17/2022 14:10,4/21/2023,Houston,120,Verified Fan Presale,No,No
11/17/2022 14:10,5/13/2023,Philadelphia,116,Verified Fan Presale,No,Yes
11/17/2022 14:10,5/26/2023,East Rutherford,50,Verified Fan Presale,No,No
11/17/2022 14:10,7/22/2023,Seattle,65,Verified Fan Presale,No,Yes
11/17/2022 14:11,3/24/2023,Las Vegas,50,Verified Fan Presale,Yes,No
11/17/2022 14:13,6/23/2023,Minneapolis,55.6,Verified Fan Presale,No,No
11/17/2022 14:14,4/1/2023,Arlington,32,Verified Fan Presale,No,No
11/17/2022 14:16,5/12/2023,Philadelphia,35,Verified Fan Presale,No,No
11/17/2022 14:16,7/23/2023,Seattle,95,Verified Fan Presale,No,No
11/17/2022 14:16,7/22/2023,Seattle,85,Capital One Presale,No,No
11/17/2022 14:17,7/14/2023,Denver,85,Verified Fan Presale,No,No
11/17/2022 14:18,3/24/2023,Las Vegas,72.8,Verified Fan Presale,No,No
11/17/2022 14:19,6/23/2023,Minneapolis,90,Verified Fan Presale,No,No
11/17/2022 14:20,4/23/2023,Houston,60,Verified Fan Presale,No,No
11/17/2022 14:21,7/28/2023,Santa Clara,70,Capital One Presale,No,Yes
11/17/2022 14:22,5/19/2023,Foxborough,44,Verified Fan Presale,No,No
11/17/2022 14:23,4/30/2023,Atlanta,112,Verified Fan Presale,No,No
11/17/2022 14:24,6/3/2023,Cincinnati,40,Verified Fan Presale,No,No
11/17/2022 14:24,8/4/2023,Los Angeles,46,Verified Fan Presale,Yes,No
11/17/2022 14:25,4/22/2023,Houston,213,Verified Fan Presale,No,No
11/17/2022 14:25,7/23/2023,Seattle,140,Verified Fan Presale,No,No
11/17/2022 14:26,4/21/2023,Houston,26,Verified Fan Presale,No,Yes
11/17/2022 14:27,6/3/2023,Chicago,40,Verified Fan Presale,No,No
11/17/2022 14:27,5/6/2023,Nashville,46.31,Verified Fan Presale,No,No
11/17/2022 14:27,5/19/2023,Foxborough,43,Verified Fan Presale,No,No
11/17/2022 14:28,5/12/2023,Philadelphia,40,Capital One Presale,No,Yes
11/17/2022 14:28,8/5/2023,Los Angeles,17.85,Verified Fan Presale,No,No
11/17/2022 14:31,6/24/2023,Minneapolis,18.6,Verified Fan Presale,No,No
11/17/2022 14:31,5/19/2023,Foxborough,243,Verified Fan Presale,No,No
11/17/2022 14:31,7/14/2023,Denver,98,Verified Fan Presale,No,No
11/17/2022 14:32,6/24/2023,Minneapolis,75,Verified Fan Presale,No,No
11/17/2022 14:35,4/1/2023,Arlington,34,Verified Fan Presale,No,No
11/17/2022 14:36,8/9/2023,Los Angeles,25,Verified Fan Presale,No,No
11/17/2022 14:43,6/3/2023,Cincinnati,68.31,Capital One Presale,No,No
11/17/2022 14:45,5/6/2023,Nashville,104,Verified Fan Presale,No,Yes
11/17/2022 14:50,3/25/2023,Las Vegas,100,Verified Fan Presale,No,Yes
11/17/2022 14:52,7/22/2023,Seattle,60,Verified Fan Presale,No,Yes
11/17/2022 15:15,5/5/2023,Nashville,43,Verified Fan Presale,No,No
11/17/2022 15:31,4/30/2023,Atlanta,125,Verified Fan Presale,No,No
11/17/2022 15:34,6/24/2023,Minneapolis,58.7,Verified Fan Presale,No,No
11/17/2022 15:40,6/24/2023,Minneapolis,79,Verified Fan Presale,No,No
11/17/2022 15:47,8/3/2023,Los Angeles,129,Capital One Presale,No,No
11/17/2022 17:39,7/23/2023,Seattle,54,Capital One Presale,No,No
11/17/2022 17:40,7/8/2023,Kansas City,65,Verified Fan Presale,No,No
11/17/2022 17:41,4/2/2023,Arlington,75,Verified Fan Presale,No,No
11/17/2022 17:41,7/8/2023,Kansas City,29,Verified Fan Presale,No,Yes
11/17/2022 17:42,7/28/2023,Santa Clara,20.05,Verified Fan Presale,No,No
11/17/2022 17:43,3/17/2023,Glendale,80,Verified Fan Presale,No,No
11/17/2022 17:43,6/16/2023,Pittsburgh,45,Verified Fan Presale,No,No
11/17/2022 17:43,4/23/2023,Houston,67,Verified Fan Presale,No,No
11/17/2022 17:46,8/9/2023,Los Angeles,62.85,Capital One Presale,No,No
11/17/2022 17:46,8/9/2023,Los Angeles,62.85,Capital One Presale,No,No
11/17/2022 17:47,4/1/2023,Arlington,54,Verified Fan Presale,No,No
11/17/2022 17:48,7/7/2023,Kansas City,135,Verified Fan Presale,No,No
11/17/2022 17:49,7/15/2023,Denver,62.25,Verified Fan Presale,No,Yes
11/17/2022 17:50,5/28/2023,East Rutherford,41,Verified Fan Presale,No,No
11/17/2022 17:51,6/4/2023,Chicago,122,Verified Fan Presale,No,No
11/17/2022 17:52,3/25/2023,Las Vegas,72,Verified Fan Presale,Yes,No
11/17/2022 17:52,4/28/2023,Atlanta,80,Verified Fan Presale,No,Yes
11/17/2022 17:54,7/22/2023,Seattle,27,Verified Fan Presale,No,No
11/17/2022 17:54,5/28/2023,East Rutherford,41,Verified Fan Presale,No,No
11/17/2022 17:55,3/17/2023,Glendale,0,Verified Fan Presale,Yes,Yes
11/17/2022 17:55,4/22/2023,Houston,74,Verified Fan Presale,No,No
11/17/2022 17:55,7/23/2023,Seattle,133,Verified Fan Presale,No,No
11/17/2022 17:58,3/24/2023,Las Vegas,57.15,Verified Fan Presale,No,No
11/17/2022 17:58,6/9/2023,Detroit,24.55,Verified Fan Presale,Yes,No
11/17/2022 17:59,6/24/2023,Minneapolis,140.7,Verified Fan Presale,Yes,Yes
11/17/2022 17:59,5/27/2023,East Rutherford,27.25,Verified Fan Presale,No,Yes
11/17/2022 17:59,5/5/2023,Nashville,88.86,Verified Fan Presale,No,No
11/17/2022 18:02,7/7/2023,Kansas City,108,Verified Fan Presale,No,No
11/17/2022 18:04,5/28/2023,East Rutherford,47.65,Capital One Presale,Yes,No
11/17/2022 18:05,3/17/2023,Glendale,36,Verified Fan Presale,No,No
11/17/2022 18:05,6/4/2023,Chicago,50,Capital One Presale,No,No
11/17/2022 18:09,4/30/2023,Atlanta,26.15,Verified Fan Presale,No,No
11/17/2022 18:10,4/2/2023,Arlington,48,Verified Fan Presale,No,No
11/17/2022 18:11,5/28/2023,East Rutherford,18,Verified Fan Presale,No,Yes
11/17/2022 18:11,7/8/2023,Kansas City,32,Verified Fan Presale,No,No
11/17/2022 18:12,7/15/2023,Denver,89,Verified Fan Presale,No,Yes
11/17/2022 18:13,4/23/2023,Houston,88,Capital One Presale,No,No
11/17/2022 18:15,3/17/2023,Glendale,55,Verified Fan Presale,No,No
11/17/2022 18:16,5/13/2023,Philadelphia,35,Verified Fan Presale,No,Yes
11/17/2022 18:16,3/24/2023,Las Vegas,75,Verified Fan Presale,No,No
11/17/2022 18:17,6/3/2023,Chicago,40,Verified Fan Presale,No,Yes
11/17/2022 18:17,5/6/2023,Nashville,0,Verified Fan Presale,No,No
11/17/2022 18:18,6/4/2023,Chicago,52,Verified Fan Presale,No,No
11/17/2022 18:18,7/23/2023,Seattle,110,Capital One Presale,No,Yes
11/17/2022 18:18,6/16/2023,Pittsburgh,50,Verified Fan Presale,No,No
11/17/2022 18:19,4/15/2023,Tampa,50.35,Verified Fan Presale,No,No
11/17/2022 18:20,4/29/2023,Atlanta,175,Verified Fan Presale,No,Yes
11/17/2022 18:20,5/28/2023,East Rutherford,15,Verified Fan Presale,No,No
11/17/2022 18:21,6/16/2023,Pittsburgh,65,Verified Fan Presale,No,No
11/17/2022 18:21,3/17/2023,Glendale,110.89,Verified Fan Presale,Yes,Yes
11/17/2022 18:21,6/17/2023,Pittsburgh,50,Verified Fan Presale,No,No
11/17/2022 18:22,6/4/2023,Chicago,139,Capital One Presale,No,No
11/17/2022 18:22,6/3/2023,Chicago,100,Verified Fan Presale,No,No
11/17/2022 18:22,5/28/2023,East Rutherford,75,Verified Fan Presale,No,No
11/17/2022 18:22,8/8/2023,Los Angeles,45,Verified Fan Presale,No,No
11/17/2022 18:22,6/9/2023,Detroit,30,Verified Fan Presale,No,No
11/17/2022 18:22,6/9/2023,Detroit,35,Verified Fan Presale,No,No
11/17/2022 18:23,4/14/2023,Tampa,27.65,Verified Fan Presale,No,No
11/17/2022 18:23,5/7/2023,Nashville,29,Verified Fan Presale,No,No
11/17/2022 18:23,4/14/2023,Tampa,46,Verified Fan Presale,No,No
11/17/2022 18:24,5/20/2023,Foxborough,39,Verified Fan Presale,No,Yes
11/17/2022 18:24,5/5/2023,Nashville,30,Verified Fan Presale,No,No
11/17/2022 18:25,6/24/2023,Minneapolis,134.22,Verified Fan Presale,No,Yes
11/17/2022 18:25,6/17/2023,Pittsburgh,83.6,Verified Fan Presale,No,No
11/17/2022 18:25,6/16/2023,Pittsburgh,53.2,Verified Fan Presale,No,No
11/17/2022 18:26,5/20/2023,Foxborough,51.9,Capital One Presale,No,No
11/17/2022 18:26,6/10/2023,Detroit,60,Verified Fan Presale,No,Yes
11/17/2022 18:26,5/13/2023,Philadelphia,41.75,Capital One Presale,No,No
11/17/2022 18:28,5/12/2023,Philadelphia,35,Verified Fan Presale,No,Yes
11/17/2022 18:28,6/3/2023,Cincinnati,50,Verified Fan Presale,No,No
11/17/2022 18:29,7/28/2023,Santa Clara,60,Verified Fan Presale,No,No
11/17/2022 18:30,8/5/2023,Los Angeles,116.6,Capital One Presale,No,Yes
11/17/2022 18:30,6/16/2023,Pittsburgh,56.55,Verified Fan Presale,No,No
11/17/2022 18:31,7/22/2023,Seattle,80,Verified Fan Presale,No,No
11/17/2022 18:31,5/27/2023,East Rutherford,50,Capital One Presale,No,No
11/17/2022 18:31,6/3/2023,Cincinnati,220,Verified Fan Presale,No,No
11/17/2022 18:32,6/17/2023,Pittsburgh,55.2,Verified Fan Presale,No,No
11/17/2022 18:32,6/24/2023,Minneapolis,200,Verified Fan Presale,No,Yes
11/17/2022 18:33,7/22/2023,Seattle,97,Verified Fan Presale,No,No
11/17/2022 18:33,5/12/2023,Philadelphia,30,Verified Fan Presale,No,Yes
11/17/2022 18:33,6/2/2023,Chicago,100,Verified Fan Presale,No,No
11/17/2022 18:34,3/18/2023,Glendale,27,Verified Fan Presale,No,Yes
11/17/2022 18:34,4/15/2023,Tampa,94,Verified Fan Presale,No,Yes
11/17/2022 18:35,4/15/2023,Tampa,56.6,Verified Fan Presale,No,No
11/17/2022 18:35,6/10/2023,Detroit,89,Capital One Presale,No,Yes
11/17/2022 18:35,8/3/2023,Los Angeles,29.7,Verified Fan Presale,Yes,Yes
11/17/2022 18:36,6/16/2023,Pittsburgh,53.28,Verified Fan Presale,No,No
11/17/2022 18:36,5/14/2023,Philadelphia,46,Verified Fan Presale,No,Yes
11/17/2022 18:36,3/18/2023,Glendale,65,Verified Fan Presale,No,Yes
11/17/2022 18:37,7/1/2023,Cincinnati,110,Verified Fan Presale,No,Yes
11/17/2022 18:38,7/15/2023,Denver,75,Capital One Presale,No,No
11/17/2022 18:38,6/24/2023,Minneapolis,21,Verified Fan Presale,No,No
11/17/2022 18:38,7/23/2023,Seattle,84,Verified Fan Presale,No,No
11/17/2022 18:39,7/8/2023,Kansas City,100,Verified Fan Presale,No,No
11/17/2022 18:39,5/19/2023,Foxborough,50,Capital One Presale,Yes,Yes
11/17/2022 18:39,5/21/2023,Foxborough,37,Verified Fan Presale,No,No
11/17/2022 18:40,7/1/2023,Cincinnati,45,Verified Fan Presale,No,No
11/17/2022 18:40,5/14/2023,Philadelphia,40,Capital One Presale,No,No
11/17/2022 18:41,8/4/2023,Los Angeles,50,Verified Fan Presale,No,No
11/17/2022 18:41,3/24/2023,Las Vegas,50,Capital One Presale,No,No
11/17/2022 18:41,4/14/2023,Tampa,101,Verified Fan Presale,No,No
11/17/2022 18:42,7/22/2023,Seattle,50,Verified Fan Presale,No,Yes
11/17/2022 18:42,5/12/2023,Philadelphia,60,Verified Fan Presale,No,No
11/17/2022 18:43,3/25/2023,Las Vegas,24,Verified Fan Presale,No,Yes
11/17/2022 18:43,5/21/2023,Foxborough,100,Verified Fan Presale,No,Yes
11/17/2022 18:43,3/25/2023,Las Vegas,20,Verified Fan Presale,No,No
11/17/2022 18:43,5/14/2023,Philadelphia,75.75,Verified Fan Presale,No,No
11/17/2022 18:44,7/23/2023,Seattle,50,Verified Fan Presale,No,No
11/17/2022 18:45,3/31/2023,Arlington,100,Verified Fan Presale,Yes,No
11/17/2022 18:45,7/15/2023,Denver,205,Verified Fan Presale,No,No
11/17/2022 18:46,4/30/2023,Atlanta,50,Verified Fan Presale,No,No
11/17/2022 18:46,7/22/2023,Seattle,94,Capital One Presale,No,Yes
11/17/2022 18:49,7/8/2023,Kansas City,29.5,Verified Fan Presale,No,No
11/17/2022 18:51,7/15/2023,Denver,50,Verified Fan Presale,No,Yes
11/17/2022 18:51,5/20/2023,Foxborough,70,Capital One Presale,Yes,Yes
11/17/2022 18:51,7/22/2023,Seattle,100,Capital One Presale,No,Yes
11/17/2022 18:52,5/20/2023,Foxborough,38,Verified Fan Presale,Yes,No
11/17/2022 18:52,5/5/2023,Nashville,30,Verified Fan Presale,No,No
11/17/2022 18:52,4/1/2023,Arlington,40,Verified Fan Presale,Yes,No
11/17/2022 18:53,6/2/2023,Chicago,20,Verified Fan Presale,No,Yes
11/17/2022 18:53,5/6/2023,Nashville,875,Verified Fan Presale,No,Yes
11/17/2022 18:53,7/15/2023,Denver,50,Verified Fan Presale,No,Yes
11/17/2022 18:54,7/23/2023,Seattle,119.6,Capital One Presale,No,Yes
11/17/2022 18:55,4/1/2023,Arlington,125,Verified Fan Presale,No,No
11/17/2022 18:55,5/6/2023,Nashville,41.9,Capital One Presale,No,Yes
11/17/2022 18:56,6/4/2023,Chicago,52,Verified Fan Presale,No,No
11/17/2022 18:57,7/23/2023,Seattle,34,Verified Fan Presale,No,No
11/17/2022 18:58,5/21/2023,Foxborough,50,Verified Fan Presale,No,No
11/17/2022 18:58,5/19/2023,Foxborough,60,Capital One Presale,No,No
11/17/2022 18:59,4/13/2023,Tampa,70,Verified Fan Presale,No,No
11/17/2022 18:59,5/27/2023,East Rutherford,25,Verified Fan Presale,Yes,Yes
11/17/2022 18:59,3/24/2023,Las Vegas,75,Verified Fan Presale,No,No
11/17/2022 19:00,6/10/2023,Detroit,30,Verified Fan Presale,No,Yes
11/17/2022 19:01,3/18/2023,Glendale,266,Verified Fan Presale,No,No
11/17/2022 19:02,7/22/2023,Seattle,56,Capital One Presale,No,No
11/17/2022 19:03,6/17/2023,Pittsburgh,55.65,Verified Fan Presale,No,No
11/17/2022 19:03,7/14/2023,Denver,78.45,Verified Fan Presale,No,No
11/17/2022 19:04,7/29/2023,Santa Clara,35,Verified Fan Presale,No,No
11/17/2022 19:04,5/27/2023,East Rutherford,26.5,Verified Fan Presale,No,Yes
11/17/2022 19:05,4/30/2023,Atlanta,45,Verified Fan Presale,No,No
11/17/2022 19:05,5/14/2023,Philadelphia,45,Verified Fan Presale,No,No
11/17/2022 19:05,6/16/2023,Pittsburgh,53,Verified Fan Presale,No,No
11/17/2022 19:07,4/13/2023,Tampa,49,Verified Fan Presale,No,No
11/17/2022 19:07,8/4/2023,Los Angeles,53.15,Verified Fan Presale,No,No
11/17/2022 19:08,4/23/2023,Houston,75.15,Verified Fan Presale,No,No
11/17/2022 19:08,6/3/2023,Cincinnati,100.41,Verified Fan Presale,No,No
11/17/2022 19:08,5/14/2023,Philadelphia,75,Verified Fan Presale,No,No
11/17/2022 19:09,6/3/2023,Chicago,95,Verified Fan Presale,No,Yes
11/17/2022 19:09,3/31/2023,Arlington,60,Verified Fan Presale,No,No
11/17/2022 19:10,4/29/2023,Atlanta,0,General Onsale,No,No
11/17/2022 19:11,7/14/2023,Denver,100,Verified Fan Presale,No,No
11/17/2022 19:11,6/10/2023,Detroit,44,Verified Fan Presale,No,Yes
11/17/2022 19:11,4/30/2023,Atlanta,50.6,Verified Fan Presale,No,No
11/17/2022 19:12,5/27/2023,East Rutherford,20,Verified Fan Presale,No,Yes
11/17/2022 19:13,5/19/2023,Foxborough,75,Verified Fan Presale,No,No
11/17/2022 19:13,8/9/2023,Los Angeles,140,Verified Fan Presale,No,No
11/17/2022 19:14,6/2/2023,Chicago,256,Verified Fan Presale,No,No
11/17/2022 19:14,4/14/2023,Tampa,44.4,Verified Fan Presale,No,No
11/17/2022 19:14,6/10/2023,Detroit,30,Verified Fan Presale,No,Yes
11/17/2022 19:15,7/22/2023,Seattle,30,Verified Fan Presale,No,Yes
11/17/2022 19:15,5/27/2023,East Rutherford,25,Verified Fan Presale,Yes,No
11/17/2022 19:15,4/15/2023,Tampa,54,Verified Fan Presale,No,No
11/17/2022 19:16,7/8/2023,Kansas City,77.15,Verified Fan Presale,No,No
11/17/2022 19:17,7/14/2023,Denver,55,Verified Fan Presale,No,No
11/17/2022 19:17,6/3/2023,Chicago,30,Capital One Presale,No,No
11/17/2022 19:17,4/29/2023,Atlanta,48.55,Verified Fan Presale,No,Yes
11/17/2022 19:17,5/13/2023,Philadelphia,48,Verified Fan Presale,No,No
11/17/2022 19:17,6/16/2023,Pittsburgh,52.5,Verified Fan Presale,No,No
